angle, distance, x, y
42.500000, 3.460000, 2.550980, 2.337542
44.500000, 3.300000, 2.353726, 2.313001
46.125000, 3.250000, 2.252534, 2.342774
48.000000, 3.140000, 2.101070, 2.333475
49.625000, 0.010000, 0.006478, 0.007618
51.437500, 0.710000, 0.442591, 0.555169
53.062500, 0.700000, 0.420660, 0.559504
54.937500, 0.670000, 0.384895, 0.548412
56.562500, 0.690000, 0.380209, 0.575796
58.375000, 0.660000, 0.346076, 0.561989
60.000000, 0.660000, 0.330000, 0.571577
61.875000, 0.640000, 0.301694, 0.564430
63.500000, 0.610000, 0.272181, 0.545910
65.125000, 0.630000, 0.265003, 0.571553
67.312500, 0.580000, 0.223709, 0.535121
69.000000, 0.600000, 0.215021, 0.560148
70.625000, 0.580000, 0.192415, 0.547153
72.250000, 0.590000, 0.179870, 0.561914
73.875000, 0.580000, 0.161086, 0.557182
75.750000, 0.570000, 0.140307, 0.552462
77.375000, 0.550000, 0.120213, 0.536702
79.187500, 0.550000, 0.103178, 0.540235
80.812500, 0.540000, 0.086220, 0.533072
82.687500, 0.540000, 0.068732, 0.535608
84.312500, 0.560000, 0.055497, 0.557243
86.125000, 0.710000, 0.047982, 0.708377
87.937500, 1.920000, 0.069100, 1.918756
89.812500, 2.300000, 0.007527, 2.299988
91.437500, 2.290000, -0.057448, 2.289279
93.062500, 2.290000, -0.122344, 2.286730
94.875000, 2.290000, -0.194609, 2.281716
96.562500, 2.290000, -0.261717, 2.274995
98.375000, 2.300000, -0.334998, 2.275473
100.000000, 2.320000, -0.402864, 2.284754
101.812500, 2.320000, -0.474926, 2.270869
103.500000, 2.360000, -0.550931, 2.294793
105.312500, 2.370000, -0.625878, 2.285865
106.937500, 2.360000, -0.687535, 2.257631
108.562500, 4.800000, -1.528027, 4.550289
110.625000, 4.700000, -1.655575, 4.398758
112.250000, 4.270000, -1.616830, 3.952058
114.062500, 3.890000, -1.586081, 3.551964
115.687500, 1.790000, -0.775898, 1.613097
117.375000, 2.360000, -1.085157, 2.095718
119.187500, 2.400000, -1.170406, 2.095268
120.812500, 2.380000, -1.219108, 2.044059
122.625000, 2.090000, -1.126799, 1.760234
124.312500, 0.010000, -0.005637, 0.008260
126.125000, 0.010000, -0.005895, 0.008077
127.750000, 0.010000, -0.006122, 0.007907
129.562500, 0.500000, -0.318460, 0.385465
131.250000, 0.430000, -0.283519, 0.323291
133.250000, 0.470000, -0.322036, 0.342334
134.875000, 0.490000, -0.345726, 0.347237
136.687500, 0.490000, -0.356535, 0.336129
138.375000, 0.450000, -0.336379, 0.298914
140.000000, 0.470000, -0.360041, 0.302110
141.812500, 0.470000, -0.369416, 0.290571
143.437500, 0.430000, -0.345379, 0.256151
145.312500, 0.440000, -0.361798, 0.250404
146.937500, 0.430000, -0.360373, 0.234588
148.562500, 0.380000, -0.324220, 0.198196
150.375000, 0.430000, -0.373790, 0.212558
152.062500, 0.400000, -0.353384, 0.187403
153.875000, 0.320000, -0.287307, 0.140906
155.687500, 0.290000, -0.264281, 0.119397
157.312500, 0.330000, -0.304465, 0.127283
159.187500, 0.290000, -0.271077, 0.103040
160.812500, 0.290000, -0.273890, 0.095312
162.625000, 0.270000, -0.257680, 0.080629
164.250000, 0.320000, -0.307986, 0.086861
166.125000, 0.280000, -0.271830, 0.067145
167.937500, 0.320000, -0.312934, 0.066873
169.562500, 0.300000, -0.295036, 0.054349
171.187500, 0.280000, -0.276695, 0.042896
173.062500, 0.240000, -0.238243, 0.028989
174.687500, 0.280000, -0.278797, 0.025925
176.500000, 0.240000, -0.239552, 0.014652
178.125000, 0.340000, -0.339818, 0.011124
179.812500, 0.320000, -0.319998, 0.001047
181.437500, 0.390000, -0.389877, -0.009784
183.062500, 0.330000, -0.329529, -0.017630
184.687500, 0.380000, -0.378729, -0.031054
186.375000, 0.370000, -0.367712, -0.041083
188.187500, 0.440000, -0.435515, -0.062662
189.812500, 0.490000, -0.482832, -0.083508
191.625000, 0.430000, -0.421180, -0.086647
193.312500, 0.440000, -0.428177, -0.101315
195.125000, 0.430000, -0.415104, -0.112198
196.750000, 0.440000, -0.421331, -0.126806
198.250000, 0.380000, -0.360886, -0.119002
199.875000, 0.560000, -0.526644, -0.190383
201.687500, 0.340000, -0.315932, -0.125645
203.312500, 0.320000, -0.293875, -0.126639
205.187500, 0.390000, -0.352919, -0.165977
206.812500, 0.490000, -0.437319, -0.221025
208.625000, 0.320000, -0.280888, -0.153304
210.250000, 0.240000, -0.207321, -0.120906
212.125000, 0.250000, -0.211722, -0.132942
213.750000, 0.230000, -0.191238, -0.127781
215.562500, 0.200000, -0.162696, -0.116318
217.187500, 0.300000, -0.238999, -0.181328
219.062500, 0.190000, -0.147527, -0.119732
220.687500, 0.180000, -0.136490, -0.117348
222.500000, 0.250000, -0.184319, -0.168898
224.125000, 0.170000, -0.122030, -0.118358
225.812500, 0.070000, -0.048791, -0.050194
227.437500, 0.200000, -0.135279, -0.147308
229.250000, 0.150000, -0.097914, -0.113635
230.875000, 0.150000, -0.094652, -0.116366
232.750000, 0.050000, -0.030265, -0.039800
234.375000, 0.120000, -0.069897, -0.097542
236.187500, 0.100000, -0.055648, -0.083086
237.812500, 0.050000, -0.026635, -0.042315
239.500000, 0.050000, -0.025377, -0.043081
241.312500, 0.190000, -0.091206, -0.166678
242.750000, 0.050000, -0.022894, -0.044451
244.437500, 0.140000, -0.060409, -0.126296
246.250000, 0.170000, -0.068467, -0.155603
248.250000, 0.140000, -0.051878, -0.130033
249.875000, 0.120000, -0.041288, -0.112673
251.500000, 0.180000, -0.057115, -0.170698
253.187500, 0.120000, -0.034709, -0.114871
255.000000, 0.350000, -0.090587, -0.338074
256.625000, 0.490000, -0.113348, -0.476710
258.437500, 0.510000, -0.102223, -0.499650
260.125000, 0.500000, -0.085750, -0.492592
261.937500, 0.500000, -0.070127, -0.495058
263.375000, 0.480000, -0.055378, -0.476795
265.250000, 0.350000, -0.028983, -0.348798
266.875000, 0.380000, -0.020716, -0.379435
268.500000, 0.350000, -0.009162, -0.349880
270.125000, 0.420000, 0.000916, -0.419999
272.000000, 0.230000, 0.008027, -0.229860
273.625000, 0.300000, 0.018968, -0.299400
275.437500, 0.430000, 0.040747, -0.428065
277.062500, 0.680000, 0.083607, -0.674841
278.937500, 0.670000, 0.104089, -0.661865
280.562500, 0.660000, 0.120983, -0.648817
282.375000, 0.650000, 0.139301, -0.634898
284.000000, 0.650000, 0.157249, -0.630692
285.500000, 0.700000, 0.187067, -0.674541
287.125000, 0.700000, 0.206120, -0.668965
288.937500, 0.780000, 0.253139, -0.737781
290.625000, 0.730000, 0.257143, -0.683211
292.437500, 0.250000, 0.095419, -0.231074
294.062500, 0.010000, 0.004077, -0.009131
295.875000, 0.280000, 0.122195, -0.251930
297.562500, 0.330000, 0.152696, -0.292547
299.187500, 0.250000, 0.121917, -0.218257
301.000000, 0.170000, 0.087556, -0.145718
302.625000, 0.230000, 0.124002, -0.193710
304.312500, 0.270000, 0.152201, -0.223013
305.937500, 0.200000, 0.117380, -0.161932
307.937500, 0.300000, 0.184440, -0.236605
309.750000, 0.200000, 0.127888, -0.153768
311.437500, 0.200000, 0.132361, -0.149936
313.250000, 0.230000, 0.157592, -0.167525
314.875000, 0.170000, 0.119946, -0.120470
316.687500, 0.200000, 0.145525, -0.137195
318.375000, 0.200000, 0.149502, -0.132850
320.187500, 0.290000, 0.222762, -0.185680
321.812500, 0.290000, 0.227938, -0.179289
323.437500, 0.220000, 0.176706, -0.131054
325.312500, 0.290000, 0.238458, -0.165039
326.937500, 0.340000, 0.284946, -0.185488
328.750000, 0.230000, 0.196630, -0.119318
330.937500, 0.280000, 0.244745, -0.136014
332.750000, 0.290000, 0.257815, -0.132783
334.562500, 0.340000, 0.307038, -0.146039
336.250000, 0.230000, 0.210522, -0.092632
337.875000, 0.300000, 0.277909, -0.112989
339.500000, 0.250000, 0.234168, -0.087552
341.375000, 0.280000, 0.265336, -0.089424
343.000000, 0.300000, 0.286891, -0.087712
344.625000, 0.390000, 0.376042, -0.103403
346.437500, 0.380000, 0.369404, -0.089112
348.125000, 0.380000, 0.371868, -0.078195
349.937500, 0.440000, 0.433232, -0.076878
351.562500, 0.550000, 0.544047, -0.080702
353.375000, 0.440000, 0.437062, -0.050763
355.062500, 0.490000, 0.488182, -0.042174
356.875000, 0.500000, 0.499256, -0.027257
358.500000, 0.300000, 0.299897, -0.007853
1.062500, 5.420000, 5.419068, 0.100503
2.687500, 5.430000, 5.424028, 0.254605
4.375000, 5.570000, 5.553770, 0.424902
6.187500, 5.520000, 5.487843, 0.594959
7.812500, 5.640000, 5.587651, 0.766655
9.625000, 0.910000, 0.897190, 0.152151
11.312500, 0.810000, 0.794263, 0.158890
12.937500, 0.880000, 0.857661, 0.197021
14.562500, 0.810000, 0.783978, 0.203663
16.187500, 0.880000, 0.845112, 0.245328
17.875000, 0.900000, 0.856556, 0.276247
19.500000, 0.870000, 0.820098, 0.290412
21.312500, 0.930000, 0.866399, 0.338013
23.000000, 0.930000, 0.856070, 0.363380
24.812500, 0.890000, 0.807840, 0.373489
26.437500, 3.910000, 3.501094, 1.740815
28.250000, 0.930000, 0.819228, 0.440187
29.937500, 1.320000, 1.143873, 0.658753
31.750000, 0.990000, 0.841849, 0.520952
33.375000, 0.880000, 0.734877, 0.484102
35.187500, 3.800000, 3.105628, 2.189765
37.000000, 3.870000, 3.090719, 2.329024
38.687500, 3.670000, 2.864680, 2.294016
40.500000, 3.560000, 2.707045, 2.312035
42.125000, 3.450000, 2.558807, 2.314089
44.125000, 3.350000, 2.404706, 2.332357
45.812500, 3.240000, 2.258308, 2.323283
47.625000, 3.170000, 2.136517, 2.341836
49.250000, 0.800000, 0.522208, 0.606052
51.062500, 0.710000, 0.446215, 0.552261
52.750000, 0.700000, 0.423706, 0.557201
54.562500, 0.690000, 0.400072, 0.562176
56.187500, 0.670000, 0.372840, 0.556678
58.000000, 0.710000, 0.376243, 0.602114
59.687500, 0.670000, 0.338160, 0.578401
61.500000, 0.670000, 0.319696, 0.588807
63.125000, 0.660000, 0.298350, 0.588717
64.937500, 0.680000, 0.288053, 0.615975
66.937500, 0.640000, 0.250710, 0.588850
68.625000, 0.640000, 0.233261, 0.595978
70.625000, 0.680000, 0.225590, 0.641490
72.250000, 0.620000, 0.189016, 0.590485
74.062500, 0.610000, 0.167499, 0.586553
75.750000, 0.580000, 0.142769, 0.562154
77.562500, 0.570000, 0.122763, 0.556623
79.187500, 0.560000, 0.105054, 0.550058
80.812500, 0.570000, 0.091010, 0.562688
82.687500, 0.580000, 0.073823, 0.575283
84.312500, 0.750000, 0.074327, 0.746308
86.125000, 0.750000, 0.050685, 0.748285
87.937500, 0.990000, 0.035630, 0.989359
89.812500, 2.300000, 0.007527, 2.299988
91.437500, 2.300000, -0.057699, 2.299276
93.250000, 2.290000, -0.129826, 2.286317
94.875000, 2.280000, -0.193759, 2.271752
96.750000, 2.300000, -0.270336, 2.284057
98.375000, 2.320000, -0.337911, 2.295259
100.187500, 2.310000, -0.408570, 2.273581
102.000000, 2.330000, -0.484434, 2.279084
103.687500, 2.350000, -0.556072, 2.283262
105.312500, 2.370000, -0.625878, 2.285865
106.937500, 2.360000, -0.687535, 2.257631
108.562500, 4.770000, -1.518477, 4.521850
110.625000, 4.590000, -1.616828, 4.295808
112.437500, 4.250000, -1.622120, 3.928260
114.062500, 3.780000, -1.541230, 3.451523
115.875000, 1.960000, -0.855362, 1.763507
117.562500, 2.400000, -1.110518, 2.127616
119.187500, 2.390000, -1.165529, 2.086538
121.000000, 2.390000, -1.230941, 2.048630
122.625000, 2.140000, -1.153756, 1.802345
124.312500, 0.050000, -0.028185, 0.041299
125.937500, 0.010000, -0.005869, 0.008097
127.750000, 0.010000, -0.006122, 0.007907
129.375000, 0.010000, -0.006344, 0.007730
131.062500, 0.400000, -0.262753, 0.301597
133.062500, 0.480000, -0.327742, 0.350692
134.687500, 0.500000, -0.351620, 0.355476
136.500000, 0.470000, -0.340926, 0.323527
138.187500, 0.480000, -0.357759, 0.320014
139.812500, 0.450000, -0.343772, 0.290381
141.625000, 0.430000, -0.337105, 0.266946
143.250000, 0.430000, -0.344539, 0.257280
145.125000, 0.420000, -0.344569, 0.240151
146.750000, 0.450000, -0.376329, 0.246732
148.562500, 0.400000, -0.341284, 0.208627
150.187500, 0.440000, -0.381769, 0.218752
152.062500, 0.370000, -0.326880, 0.173348
153.687500, 0.300000, -0.268917, 0.132980
155.500000, 0.280000, -0.254789, 0.116114
157.125000, 0.330000, -0.304047, 0.128278
158.812500, 0.330000, -0.307693, 0.119269
160.625000, 0.220000, -0.207541, 0.072985
162.250000, 0.290000, -0.276195, 0.088411
164.062500, 0.240000, -0.230775, 0.065901
165.750000, 0.270000, -0.261692, 0.066461
167.562500, 0.280000, -0.273429, 0.060305
169.187500, 0.300000, -0.294674, 0.056279
171.000000, 0.340000, -0.335814, 0.053188
172.687500, 0.350000, -0.347153, 0.044548
174.500000, 0.320000, -0.318527, 0.030671
176.125000, 0.290000, -0.289337, 0.019598
177.750000, 0.440000, -0.439661, 0.017274
179.437500, 0.340000, -0.339984, 0.003338
181.062500, 0.350000, -0.349940, -0.006490
182.687500, 0.290000, -0.289681, -0.013598
184.562500, 0.380000, -0.378796, -0.030228
186.187500, 0.420000, -0.417553, -0.045269
188.000000, 0.440000, -0.435718, -0.061236
189.625000, 0.520000, -0.512680, -0.086943
191.312500, 0.470000, -0.460869, -0.092195
192.937500, 0.470000, -0.458069, -0.105227
194.750000, 0.370000, -0.357807, -0.094203
196.375000, 0.430000, -0.412558, -0.121227
198.250000, 0.350000, -0.332395, -0.109607
199.687500, 0.500000, -0.470772, -0.168445
201.312500, 0.010000, -0.009316, -0.003635
203.125000, 0.420000, -0.386253, -0.164950
204.812500, 0.330000, -0.299536, -0.138485
206.625000, 0.400000, -0.357584, -0.179260
208.250000, 0.330000, -0.290694, -0.156195
210.062500, 0.320000, -0.276953, -0.160302
211.750000, 0.230000, -0.195581, -0.121029
213.562500, 0.270000, -0.224986, -0.149268
215.187500, 0.270000, -0.220663, -0.155589
217.000000, 0.340000, -0.271536, -0.204617
218.687500, 0.240000, -0.187336, -0.150017
220.125000, 0.170000, -0.129989, -0.109558
221.937500, 0.190000, -0.141336, -0.126981
223.625000, 0.250000, -0.180968, -0.172484
225.437500, 0.250000, -0.175422, -0.178121
227.062500, 0.050000, -0.034060, -0.036605
228.687500, 0.250000, -0.165041, -0.187780
230.375000, 0.220000, -0.140307, -0.169452
232.187500, 0.100000, -0.061308, -0.079002
233.812500, 0.080000, -0.047234, -0.064567
235.625000, 0.180000, -0.101629, -0.148565
237.312500, 0.130000, -0.070207, -0.109412
238.937500, 0.140000, -0.072236, -0.119925
240.562500, 0.090000, -0.044233, -0.078380
242.062500, 0.200000, -0.093702, -0.176692
243.687500, 0.120000, -0.053192, -0.107567
245.500000, 0.130000, -0.053910, -0.118295
247.125000, 0.120000, -0.046647, -0.110563
249.312500, 0.150000, -0.052991, -0.140328
251.000000, 0.070000, -0.022790, -0.066186
252.625000, 0.170000, -0.050766, -0.162243
254.250000, 0.280000, -0.076003, -0.269487
255.937500, 0.540000, -0.131209, -0.523817
257.750000, 0.510000, -0.108211, -0.498388
259.375000, 0.500000, -0.092190, -0.491427
261.187500, 0.520000, -0.079665, -0.513861
262.875000, 0.520000, -0.064498, -0.515985
264.312500, 0.420000, -0.041623, -0.417932
266.125000, 0.470000, -0.031763, -0.468926
267.937500, 0.350000, -0.012596, -0.349773
269.625000, 0.370000, -0.002422, -0.369992
271.250000, 0.340000, 0.007417, -0.339919
273.062500, 0.340000, 0.018165, -0.339514
274.687500, 0.400000, 0.032688, -0.398662
276.562500, 0.650000, 0.074287, -0.645741
278.187500, 0.680000, 0.096841, -0.673069
280.000000, 0.670000, 0.116344, -0.659821
281.812500, 0.650000, 0.133061, -0.636235
283.500000, 0.660000, 0.154074, -0.641764
285.125000, 0.690000, 0.180039, -0.666098
286.750000, 0.710000, 0.204619, -0.679876
288.437500, 0.740000, 0.234040, -0.702015
290.250000, 0.750000, 0.259588, -0.703644
291.875000, 0.630000, 0.234727, -0.584639
293.687500, 0.350000, 0.140612, -0.320513
295.375000, 0.220000, 0.094279, -0.198775
297.187500, 0.280000, 0.127933, -0.249065
298.812500, 0.330000, 0.159042, -0.289147
300.625000, 0.230000, 0.117166, -0.197920
302.250000, 0.230000, 0.122731, -0.194517
304.125000, 0.220000, 0.123420, -0.182119
305.750000, 0.270000, 0.157747, -0.219125
307.562500, 0.250000, 0.152407, -0.198172
309.375000, 0.270000, 0.171286, -0.208713
311.062500, 0.270000, 0.177358, -0.203578
312.875000, 0.230000, 0.156492, -0.168553
314.500000, 0.270000, 0.189246, -0.192578
316.312500, 0.220000, 0.159086, -0.151959
318.000000, 0.280000, 0.208081, -0.187357
319.812500, 0.280000, 0.213902, -0.180681
321.437500, 0.150000, 0.117289, -0.093505
323.250000, 0.200000, 0.160251, -0.119665
324.937500, 0.190000, 0.155520, -0.109149
326.562500, 0.270000, 0.225312, -0.148777
328.187500, 0.290000, 0.246436, -0.152871
330.562500, 0.290000, 0.252559, -0.142527
332.375000, 0.300000, 0.265800, -0.139105
334.062500, 0.200000, 0.179854, -0.087478
335.875000, 0.200000, 0.182531, -0.081746
337.500000, 0.330000, 0.304880, -0.126286
339.312500, 0.280000, 0.261946, -0.098916
341.000000, 0.330000, 0.312021, -0.107437
342.812500, 0.320000, 0.305710, -0.094560
344.625000, 0.320000, 0.308548, -0.084843
346.250000, 0.400000, 0.388537, -0.095074
348.125000, 0.350000, 0.342510, -0.072022
349.750000, 0.370000, 0.364095, -0.065839
351.562500, 0.040000, 0.039567, -0.005869
353.187500, 0.370000, 0.367388, -0.043890
355.062500, 0.500000, 0.498145, -0.043035
356.687500, 0.510000, 0.509148, -0.029469
358.500000, 0.390000, 0.389866, -0.010209
0.875000, 5.380000, 5.379373, 0.082158
2.687500, 5.480000, 5.473973, 0.256949
4.375000, 5.510000, 5.493945, 0.420325
6.187500, 5.490000, 5.458018, 0.591726
7.812500, 5.730000, 5.676815, 0.778889
9.625000, 0.930000, 0.916909, 0.155495
11.312500, 0.800000, 0.784458, 0.156928
12.937500, 0.880000, 0.857661, 0.197021
14.562500, 0.830000, 0.803335, 0.208692
16.375000, 0.880000, 0.844305, 0.248092
18.062500, 0.890000, 0.846140, 0.275948
19.875000, 0.880000, 0.827584, 0.299173
21.500000, 0.940000, 0.874593, 0.344511
23.312500, 0.930000, 0.854075, 0.368044
25.000000, 0.980000, 0.888182, 0.414166
26.812500, 3.910000, 3.489626, 1.763693
28.437500, 0.950000, 0.835370, 0.452390
30.062500, 3.930000, 3.401334, 1.968711
31.750000, 0.950000, 0.807835, 0.499903
33.375000, 0.890000, 0.743228, 0.489604
35.187500, 3.810000, 3.113801, 2.195528
36.875000, 3.840000, 3.071795, 2.304274
38.687500, 3.730000, 2.911514, 2.331520
40.312500, 3.570000, 2.722222, 2.309633
42.125000, 3.440000, 2.551390, 2.307381
43.937500, 3.330000, 2.397923, 2.310598
45.812500, 3.250000, 2.265278, 2.330454
47.437500, 3.130000, 2.117113, 2.305370
49.250000, 2.920000, 1.906058, 2.212090
50.875000, 0.770000, 0.485881, 0.597344
52.750000, 0.730000, 0.441865, 0.581081
54.375000, 0.710000, 0.413559, 0.577121
56.187500, 0.690000, 0.383969, 0.573296
57.812500, 0.700000, 0.372884, 0.592417
59.687500, 0.670000, 0.338160, 0.578401
61.312500, 0.700000, 0.336022, 0.614076
63.125000, 0.700000, 0.316432, 0.624396
64.750000, 0.660000, 0.281535, 0.596940
66.812500, 0.650000, 0.255932, 0.597494
68.437500, 0.640000, 0.235210, 0.595211
70.062500, 0.660000, 0.225057, 0.620443
72.062500, 0.690000, 0.212506, 0.656461
73.875000, 0.620000, 0.172195, 0.595608
75.562500, 0.570000, 0.142115, 0.552000
77.375000, 0.560000, 0.122399, 0.546460
79.000000, 0.540000, 0.103037, 0.530079
80.812500, 0.560000, 0.089413, 0.552816
82.500000, 0.550000, 0.071789, 0.545295
84.312500, 0.680000, 0.067390, 0.676653
85.937500, 0.750000, 0.053133, 0.748116
87.750000, 0.820000, 0.032193, 0.819368
89.625000, 2.280000, 0.014922, 2.279951
91.250000, 2.280000, -0.049738, 2.279457
92.875000, 2.300000, -0.115361, 2.297105
94.687500, 2.290000, -0.187141, 2.282340
96.375000, 2.290000, -0.254271, 2.275840
98.187500, 2.300000, -0.327550, 2.276557
99.812500, 2.320000, -0.395385, 2.286060
101.625000, 2.330000, -0.469507, 2.282206
103.312500, 2.340000, -0.538813, 2.277121
105.125000, 2.370000, -0.618394, 2.287901
106.750000, 2.380000, -0.685907, 2.279020
108.562500, 0.010000, -0.003183, 0.009480
110.437500, 4.630000, -1.616729, 4.338558
112.250000, 4.170000, -1.578965, 3.859504
113.875000, 3.870000, -1.566354, 3.538847
115.500000, 1.630000, -0.701733, 1.471214
117.187500, 2.400000, -1.096569, 2.134839
118.812500, 2.420000, -1.166307, 2.120408
120.625000, 2.360000, -1.202224, 2.030827
122.250000, 2.250000, -1.200633, 1.902888
124.125000, 0.010000, -0.005610, 0.008278
125.937500, 0.010000, -0.005869, 0.008097
127.562500, 0.010000, -0.006096, 0.007927
129.187500, 0.560000, -0.353842, 0.434046
130.875000, 0.530000, -0.346838, 0.400754
132.875000, 0.480000, -0.326593, 0.351763
134.500000, 0.470000, -0.329427, 0.335228
136.125000, 0.500000, -0.360427, 0.346544
138.000000, 0.470000, -0.349278, 0.314491
139.625000, 0.480000, -0.365674, 0.310938
